order_id,store_id,channel_id,payment_order_id,delivery_order_id,order_status,order_amount,order_delivery_fee,order_delivery_cost,order_created_hour,order_created_minute,order_created_day,order_created_month,order_created_year,order_moment_created,order_moment_accepted,order_moment_ready,order_moment_collected,order_moment_in_expedition,order_moment_delivering,order_moment_delivered,order_moment_finished,order_metric_collected_time,order_metric_paused_time,order_metric_production_time,order_metric_walking_time,order_metric_expediton_speed_time,order_metric_transit_time,order_metric_cycle_time
68904354,590,5,68904354,68904354,FINISHED,82.0,0.0,10.66,17,51,3,1,2021,1/3/2021 17:51:11,1/3/2021 17:51:32,1/3/2021 18:31:26,1/3/2021 18:33:03,1/3/2021 18:38:28,1/3/2021 18:39:49,,1/3/2021 21:05:29,1.62,1.37,40.25,07.02,8.38,145.67,194.3
68904439,356,13,68904439,68904439,FINISHED,144.1,6.9,11.2,17,51,3,1,2021,1/3/2021 17:51:23,1/3/2021 17:51:51,1/3/2021 18:01:38,1/3/2021 18:03:34,1/3/2021 18:04:35,1/3/2021 18:05:40,,1/3/2021 18:21:55,1.95,01.08,10.25,2.95,04.03,16.25,30.53
68904551,658,5,68904551,68904551,FINISHED,157.8,11.9,6.7,17,51,3,1,2021,1/3/2021 17:51:43,1/3/2021 17:52:11,1/3/2021 18:34:17,1/3/2021 18:36:06,1/3/2021 18:36:11,1/3/2021 18:42:01,,1/3/2021 18:56:35,1.82,5.83,42.55,1.92,7.75,14.57,64.87
68904553,415,5,68904553,68904553,FINISHED,158.9,11.9,8.0,17,51,3,1,2021,1/3/2021 17:51:44,1/3/2021 17:51:52,1/3/2021 18:25:23,1/3/2021 18:26:12,1/3/2021 18:26:14,1/3/2021 18:31:50,,1/3/2021 18:34:08,0.82,5.6,33.65,0.85,6.47,2.28,42.4
68904591,496,5,68904591,68904591,FINISHED,72.3,11.9,6.0,17,51,3,1,2021,1/3/2021 17:51:53,1/3/2021 17:52:33,1/3/2021 18:00:01,1/3/2021 18:00:43,1/3/2021 18:01:55,1/3/2021 18:06:23,,1/3/2021 18:15:56,0.7,4.45,8.12,1.92,6.37,9.55,24.05
68904594,661,5,68904594,68904594,FINISHED,27.5,9.9,8.0,17,51,3,1,2021,1/3/2021 17:51:53,1/3/2021 17:52:14,1/3/2021 17:54:51,1/3/2021 17:55:26,1/3/2021 17:56:40,1/3/2021 17:58:40,,1/3/2021 18:32:02,0.58,2.0,2.97,1.82,3.8,33.37,40.13
68904694,149,5,68904694,68904694,FINISHED,292.2,11.9,6.0,17,52,3,1,2021,1/3/2021 17:52:33,1/3/2021 17:53:09,1/3/2021 18:23:10,1/3/2021 18:25:03,1/3/2021 18:25:06,1/3/2021 18:31:07,,1/3/2021 18:54:26,1.9,06.02,30.62,1.93,7.95,23.33,61.9
68904737,149,5,68904737,68904737,FINISHED,222.4,11.9,6.0,17,52,3,1,2021,1/3/2021 17:52:53,1/3/2021 17:53:32,,1/3/2021 18:40:38,1/3/2021 18:40:39,1/3/2021 18:46:26,,1/3/2021 19:03:44,,5.78,,,,17.3,70.85
68904855,623,5,68904855,68904855,FINISHED,67.8,4.9,5.52,17,53,3,1,2021,1/3/2021 17:53:33,1/3/2021 17:53:53,1/3/2021 18:02:17,1/3/2021 18:04:28,1/3/2021 18:08:35,1/3/2021 18:13:13,1/3/2021 18:34:38,1/3/2021 18:36:40,2.18,4.63,8.75,6.28,10.93,21.42,41.1
68904859,416,5,68904859,68904859,FINISHED,136.8,11.9,8.47,17,53,3,1,2021,1/3/2021 17:53:34,1/3/2021 17:54:36,1/3/2021 18:07:42,1/3/2021 18:08:37,1/3/2021 18:09:57,1/3/2021 18:12:09,,1/3/2021 18:22:07,0.92,2.18,14.13,2.25,4.43,9.97,28.53
68904896,82,5,68904896,68904896,FINISHED,28.4,9.9,6.72,17,53,3,1,2021,1/3/2021 17:53:44,1/3/2021 17:54:27,1/3/2021 17:57:54,1/3/2021 17:58:03,1/3/2021 17:58:07,1/3/2021 18:08:09,,1/3/2021 18:22:37,0.15,10.05,4.17,0.22,10.25,14.47,28.88
68904903,439,5,68904903,68904903,FINISHED,38.4,4.9,6.0,17,53,3,1,2021,1/3/2021 17:53:44,1/3/2021 17:56:36,1/3/2021 18:08:56,1/3/2021 18:11:47,1/3/2021 18:11:48,1/3/2021 18:15:12,,1/3/2021 19:50:36,2.85,3.4,15.18,2.88,6.27,95.42,116.87
68904904,555,5,68904904,68904904,FINISHED,109.9,9.9,10.22,17,53,3,1,2021,1/3/2021 17:53:45,1/3/2021 17:53:46,1/3/2021 17:53:47,1/3/2021 17:59:53,,1/3/2021 18:06:41,,1/3/2021 18:29:53,06.08,,0.05,,12.88,23.22,36.15
68904938,149,5,68904938,68904938,FINISHED,243.8,11.9,6.0,17,53,3,1,2021,1/3/2021 17:53:54,1/3/2021 17:57:27,1/3/2021 18:28:33,1/3/2021 18:29:50,1/3/2021 18:30:05,1/3/2021 18:34:28,,1/3/2021 18:51:40,1.28,4.38,34.67,1.53,5.92,17.2,57.77
68904984,274,5,68904984,68904984,FINISHED,199.15,11.9,8.0,17,54,3,1,2021,1/3/2021 17:54:03,1/3/2021 17:55:08,1/3/2021 18:24:19,1/3/2021 18:26:25,1/3/2021 18:27:55,1/3/2021 18:28:23,,1/3/2021 18:36:58,02.08,0.47,30.27,3.6,04.07,8.58,42.92
68905080,931,5,68905080,68905080,FINISHED,33.8,6.9,8.0,17,54,3,1,2021,1/3/2021 17:54:29,1/3/2021 17:54:40,1/3/2021 18:00:49,1/3/2021 18:03:05,1/3/2021 18:03:07,1/3/2021 18:07:10,,1/3/2021 18:20:14,2.27,04.05,6.33,2.3,6.35,13.07,25.73
68905135,658,5,68905135,68905135,FINISHED,194.6,11.9,8.0,17,54,3,1,2021,1/3/2021 17:54:43,1/3/2021 17:55:09,1/3/2021 18:34:25,1/3/2021 18:36:09,1/3/2021 18:36:15,1/3/2021 18:44:53,,1/3/2021 18:52:53,1.73,8.63,39.68,1.85,10.48,8.0,58.17
68905199,415,5,68905199,68905199,FINISHED,63.7,0.0,10.16,17,55,3,1,2021,1/3/2021 17:55:00,1/3/2021 17:55:16,1/3/2021 17:55:33,,,,,1/3/2021 18:01:24,,,0.57,,,,6.42
68905215,100,5,68905215,68905215,FINISHED,65.0,0.0,8.0,17,55,3,1,2021,1/3/2021 17:55:03,1/3/2021 17:55:52,1/3/2021 18:02:28,1/3/2021 18:02:43,1/3/2021 18:02:44,1/3/2021 18:06:17,,1/3/2021 18:13:00,0.25,3.55,7.4,0.27,3.83,6.7,17.95
68905247,2948,5,68905247,68905247,FINISHED,53.8,0.0,7.6,17,55,3,1,2021,1/3/2021 17:55:13,1/3/2021 17:55:45,1/3/2021 18:15:09,1/3/2021 18:16:49,1/3/2021 18:17:38,1/3/2021 18:18:36,,1/3/2021 18:28:14,1.67,0.97,19.93,2.48,3.45,9.65,33.02
68905292,983,5,68905292,68905292,FINISHED,77.7,6.9,0.0,17,55,3,1,2021,1/3/2021 17:55:27,1/3/2021 17:55:59,1/3/2021 18:07:49,1/3/2021 18:08:59,1/3/2021 18:10:50,1/3/2021 18:13:52,,1/4/2021 18:20:00,1.17,03.03,12.37,03.02,06.05,1446.13,1464.55
68905315,763,5,68905315,68905315,FINISHED,53.3,6.9,12.26,17,55,3,1,2021,1/3/2021 17:55:33,1/3/2021 17:55:53,1/3/2021 17:59:52,1/3/2021 18:00:13,1/3/2021 18:00:14,1/3/2021 18:15:20,,1/3/2021 18:42:15,0.35,15.1,4.32,0.37,15.45,26.92,46.7
68905357,274,5,68905357,68905357,FINISHED,88.7,11.9,8.0,17,55,3,1,2021,1/3/2021 17:55:43,1/3/2021 17:56:09,1/3/2021 18:13:55,1/3/2021 18:20:43,1/3/2021 18:20:45,1/3/2021 18:22:42,,1/3/2021 18:41:10,6.8,1.95,18.22,6.82,8.78,18.47,45.45
68905360,676,5,68905360,68905360,FINISHED,74.9,11.9,8.0,17,55,3,1,2021,1/3/2021 17:55:43,1/3/2021 17:55:49,1/3/2021 18:14:30,1/3/2021 18:22:09,1/3/2021 18:22:10,1/3/2021 18:25:35,,1/3/2021 18:35:21,7.65,3.4,18.78,7.68,11.08,9.78,39.63
68905388,274,5,68905388,68905388,FINISHED,131.7,11.9,8.0,17,55,3,1,2021,1/3/2021 17:55:55,1/3/2021 17:56:07,1/3/2021 18:27:51,1/3/2021 18:29:47,1/3/2021 18:32:37,1/3/2021 18:33:38,,1/3/2021 18:47:15,1.93,01.02,31.93,4.77,5.78,13.63,51.35
68905411,3265,5,68905411,68905411,FINISHED,45.9,0.0,,17,56,3,1,2021,1/3/2021 17:56:04,1/3/2021 17:56:24,1/3/2021 18:16:33,,,,,1/3/2021 20:47:53,,,20.48,,,,171.83
68905472,1037,5,68905472,68905472,FINISHED,234.3,11.9,8.0,17,56,3,1,2021,1/3/2021 17:56:33,1/3/2021 17:56:37,1/3/2021 18:08:20,1/3/2021 18:09:20,1/3/2021 18:13:54,1/3/2021 18:32:21,,1/3/2021 18:44:22,0.98,18.45,11.78,5.57,24.02,12.0,47.8
68905474,416,5,68905474,68905474,FINISHED,61.5,11.9,11.63,17,56,3,1,2021,1/3/2021 17:56:33,1/3/2021 17:56:36,1/3/2021 18:06:15,1/3/2021 18:08:44,1/3/2021 18:09:53,1/3/2021 18:10:58,,1/3/2021 18:25:46,2.48,01.08,9.7,3.62,4.72,14.8,29.22
68905565,495,5,68905565,68905565,FINISHED,19.9,11.9,6.0,17,56,3,1,2021,1/3/2021 17:56:57,1/3/2021 17:57:04,1/3/2021 17:57:44,1/3/2021 17:59:11,1/3/2021 17:59:12,1/3/2021 18:06:36,,1/3/2021 18:16:04,1.47,7.38,0.78,1.48,8.87,9.47,19.12
68905599,100,5,68905599,68905599,FINISHED,35.8,0.0,6.0,17,57,3,1,2021,1/3/2021 17:57:02,1/3/2021 17:57:52,1/3/2021 18:03:59,1/3/2021 18:04:21,1/3/2021 18:04:27,1/3/2021 18:10:25,,1/3/2021 18:31:14,0.37,5.98,6.95,0.45,6.43,20.82,34.2
68905649,1037,5,68905649,68905649,FINISHED,99.8,11.9,8.36,17,57,3,1,2021,1/3/2021 17:57:13,1/3/2021 17:57:17,1/3/2021 18:12:46,1/3/2021 18:13:57,1/3/2021 18:15:29,1/3/2021 18:17:40,,1/3/2021 18:32:39,1.18,2.18,15.55,2.73,4.9,14.98,35.45
68905651,676,5,68905651,68905651,FINISHED,121.4,11.9,9.72,17,57,3,1,2021,1/3/2021 17:57:14,1/3/2021 17:57:50,1/3/2021 18:21:09,1/3/2021 18:28:10,1/3/2021 18:28:26,1/3/2021 18:29:22,,1/3/2021 18:45:58,07.02,0.93,23.9,7.28,8.22,16.6,48.73
68905653,690,5,68905653,68905653,FINISHED,35.0,6.9,9.64,17,57,3,1,2021,1/3/2021 17:57:14,1/3/2021 17:57:47,1/3/2021 18:08:32,1/3/2021 18:12:58,1/3/2021 18:18:19,1/3/2021 18:19:26,,1/3/2021 18:30:09,4.42,1.1,11.3,9.78,10.88,10.73,32.92
68905724,1037,5,68905724,68905724,FINISHED,221.8,11.9,14.0,17,57,3,1,2021,1/3/2021 17:57:25,1/3/2021 17:57:38,1/3/2021 18:23:56,1/3/2021 18:27:14,,1/3/2021 18:31:09,,1/3/2021 18:53:51,3.3,,26.52,,7.2,22.7,56.43
68905763,2170,15,68905763,68905763,FINISHED,139.8,0.0,100.0,17,57,3,1,2021,1/3/2021 17:57:30,1/3/2021 17:58:25,,,,1/3/2021 18:10:04,,1/3/2021 18:10:05,,,,,,0.02,12.58
68905785,659,5,68905785,68905785,FINISHED,248.0,11.9,12.14,17,57,3,1,2021,1/3/2021 17:57:34,1/3/2021 17:57:48,1/3/2021 18:07:30,1/3/2021 18:14:41,1/3/2021 18:14:42,1/3/2021 18:19:43,,1/3/2021 18:42:41,7.18,05.02,9.93,7.2,12.22,22.97,45.13
68905795,659,5,68905795,68905795,FINISHED,95.8,11.9,8.0,17,57,3,1,2021,1/3/2021 17:57:35,1/3/2021 17:57:42,1/3/2021 18:13:38,1/3/2021 18:16:01,1/3/2021 18:18:24,1/3/2021 18:18:29,,1/3/2021 18:35:43,2.38,0.08,16.05,4.78,4.85,17.23,38.13
68905863,658,5,68905863,68905863,FINISHED,149.8,11.9,6.0,17,57,3,1,2021,1/3/2021 17:57:43,1/3/2021 17:58:11,1/3/2021 18:22:40,1/3/2021 18:23:33,1/3/2021 18:24:07,1/3/2021 18:34:19,,1/3/2021 18:39:37,0.88,10.2,24.95,1.45,11.65,5.3,41.9
68905945,659,5,68905945,68905945,FINISHED,130.0,11.9,8.28,17,57,3,1,2021,1/3/2021 17:57:55,1/3/2021 17:58:44,1/3/2021 18:17:14,1/3/2021 18:17:43,1/3/2021 18:23:26,1/3/2021 18:24:08,,1/3/2021 18:35:20,0.48,0.72,19.32,6.2,6.92,11.2,37.43
68906016,1160,15,68906016,68906016,FINISHED,36.05,5.9,10.14,17,58,3,1,2021,1/3/2021 17:58:02,1/3/2021 17:58:25,1/3/2021 17:58:28,,,1/3/2021 18:01:00,,1/3/2021 18:24:40,,,0.43,,2.53,23.67,26.63
68906024,658,5,68906024,68906024,FINISHED,191.1,11.9,10.81,17,58,3,1,2021,1/3/2021 17:58:03,1/3/2021 17:58:13,1/3/2021 18:45:50,1/3/2021 18:48:30,1/3/2021 18:48:33,1/3/2021 18:53:50,,1/3/2021 19:11:42,2.68,5.28,47.78,2.72,8.0,17.87,73.65
68906108,2149,5,68906108,68906108,FINISHED,62.0,8.99,7.77,17,58,3,1,2021,1/3/2021 17:58:13,1/3/2021 17:58:35,1/3/2021 18:07:43,1/3/2021 18:10:21,1/3/2021 18:11:55,1/3/2021 18:12:45,,1/3/2021 18:25:58,2.65,0.83,9.5,4.22,05.03,13.22,27.77
68906215,1930,5,68906215,68906215,FINISHED,36.9,0.0,6.0,17,58,3,1,2021,1/3/2021 17:58:24,1/3/2021 17:59:02,1/3/2021 18:14:41,1/3/2021 18:15:18,1/3/2021 18:17:23,1/3/2021 18:19:38,,1/3/2021 18:45:32,0.62,2.25,16.3,2.7,4.93,25.9,47.13
68906439,274,5,68906439,68906439,FINISHED,216.2,11.9,09.09,17,58,3,1,2021,1/3/2021 17:58:43,1/3/2021 17:58:50,1/3/2021 18:27:52,1/3/2021 18:31:10,1/3/2021 18:32:40,1/3/2021 18:32:57,,1/3/2021 18:45:42,3.28,0.28,29.15,4.8,05.07,12.77,46.98
68906639,676,5,68906639,68906639,FINISHED,87.35,11.9,6.0,17,59,3,1,2021,1/3/2021 17:59:03,1/3/2021 17:59:49,1/3/2021 18:25:38,1/3/2021 18:28:16,1/3/2021 18:28:28,1/3/2021 18:30:19,,1/3/2021 18:37:04,2.63,1.85,26.58,2.82,4.67,6.77,38.03
68907299,587,13,68907299,68907299,FINISHED,103.31,5.9,10.34,18,0,3,1,2021,1/3/2021 18:00:52,1/3/2021 18:01:25,1/3/2021 18:16:47,,,1/3/2021 18:20:37,,1/3/2021 18:51:52,,,15.93,,3.82,31.25,51.0
68907301,632,5,68907301,68907301,FINISHED,89.8,11.9,09.08,18,0,3,1,2021,1/3/2021 18:00:53,1/3/2021 18:01:19,,1/3/2021 18:11:52,1/3/2021 18:12:30,1/3/2021 18:13:16,,1/3/2021 18:29:50,,0.77,,,,16.58,28.95
68907302,149,5,68907302,68907302,FINISHED,112.4,11.9,8.25,18,0,3,1,2021,1/3/2021 18:00:53,1/3/2021 18:01:26,1/3/2021 18:33:58,1/3/2021 18:35:13,1/3/2021 18:35:26,1/3/2021 18:43:08,,1/3/2021 19:06:45,1.23,7.7,33.08,1.45,9.17,23.62,65.87
68907307,931,5,68907307,68907307,FINISHED,45.8,6.9,9.4,18,1,3,1,2021,1/3/2021 18:01:03,1/3/2021 18:01:22,1/3/2021 18:13:43,1/3/2021 18:17:20,1/3/2021 18:18:29,1/3/2021 18:22:17,,1/3/2021 18:49:38,3.6,3.8,12.68,4.77,8.57,27.33,48.58
68907310,8,5,68907310,68907310,FINISHED,27.0,9.9,7.6,18,1,3,1,2021,1/3/2021 18:01:04,1/3/2021 18:01:47,1/3/2021 18:13:14,,,1/3/2021 18:18:56,,1/3/2021 18:27:04,,,12.17,,5.7,8.12,26.0
68907311,590,5,68907311,68907311,FINISHED,59.0,0.0,08.05,18,1,3,1,2021,1/3/2021 18:01:11,1/3/2021 18:01:37,1/3/2021 18:31:25,1/3/2021 18:32:55,1/3/2021 18:38:30,1/3/2021 18:39:10,,1/3/2021 18:49:09,1.5,0.65,30.22,7.1,7.75,10.0,47.97
68907313,415,5,68907313,68907313,FINISHED,151.9,11.9,6.0,18,1,3,1,2021,1/3/2021 18:01:13,1/3/2021 18:02:07,1/3/2021 18:29:26,1/3/2021 18:30:11,1/3/2021 18:30:13,1/3/2021 18:55:35,,1/3/2021 19:30:49,0.73,25.37,28.22,0.77,26.15,35.23,89.6
68907341,631,5,68907341,68907341,FINISHED,54.5,11.9,6.0,18,1,3,1,2021,1/3/2021 18:01:23,1/3/2021 18:02:13,1/3/2021 18:13:50,1/3/2021 18:19:22,1/3/2021 18:21:51,1/3/2021 18:22:17,,1/3/2021 19:01:38,5.53,0.42,12.43,08.03,8.45,39.35,60.25
68907395,3070,5,68907395,68907395,FINISHED,72.7,0.0,5.1,18,1,3,1,2021,1/3/2021 18:01:38,1/3/2021 18:01:48,1/3/2021 18:12:00,1/3/2021 18:12:22,1/3/2021 18:21:10,1/3/2021 18:52:45,,1/3/2021 18:52:46,0.38,31.58,10.37,9.17,40.75,0.02,51.13
68907488,707,5,68907488,68907488,FINISHED,112.25,11.9,6.0,18,2,3,1,2021,1/3/2021 18:02:03,1/3/2021 18:02:12,1/3/2021 18:17:54,1/3/2021 18:20:59,1/3/2021 18:23:50,1/3/2021 18:24:51,,1/3/2021 18:48:49,03.08,01.02,15.85,5.93,6.95,23.97,46.77
68907494,415,1,68907494,68907494,CANCELED,228.7,11.9,6.0,18,2,3,1,2021,1/3/2021 18:02:04,1/3/2021 18:02:11,1/3/2021 18:35:59,1/3/2021 18:37:42,1/3/2021 18:37:45,,1/3/2021 18:56:17,,1.72,,33.92,1.77,,,54.22
68907500,8,5,68907500,68907500,FINISHED,87.0,6.9,8.27,18,2,3,1,2021,1/3/2021 18:02:06,1/3/2021 18:02:56,1/3/2021 18:30:21,,,1/3/2021 18:34:25,,1/3/2021 18:44:02,,,28.25,,04.07,9.62,41.93
68907560,294,5,68907560,68907560,FINISHED,85.9,6.9,6.0,18,2,3,1,2021,1/3/2021 18:02:23,1/3/2021 18:02:49,1/3/2021 18:12:06,1/3/2021 18:14:04,,1/3/2021 18:17:07,,1/3/2021 18:36:51,1.97,,9.72,,05.02,19.73,34.45
68907564,495,5,68907564,68907564,FINISHED,152.8,11.9,6.0,18,2,3,1,2021,1/3/2021 18:02:23,1/3/2021 18:02:59,1/3/2021 18:19:06,1/3/2021 18:20:49,1/3/2021 18:20:50,1/3/2021 18:32:38,,1/3/2021 18:42:30,1.72,11.8,16.72,1.73,13.53,9.87,40.12
68907640,676,5,68907640,68907640,FINISHED,181.5,11.9,9.33,18,2,3,1,2021,1/3/2021 18:02:43,1/3/2021 18:02:54,1/3/2021 18:25:41,1/3/2021 18:38:45,1/3/2021 18:38:47,1/3/2021 18:40:49,,1/3/2021 19:12:12,13.07,02.03,22.97,13.08,15.13,31.38,69.48
68907676,2149,5,68907676,68907676,FINISHED,29.0,4.49,7.6,18,2,3,1,2021,1/3/2021 18:02:53,1/3/2021 18:03:32,1/3/2021 18:12:25,1/3/2021 18:14:15,1/3/2021 18:15:40,1/3/2021 18:17:04,,1/3/2021 18:24:43,1.83,1.4,9.53,3.25,4.65,7.65,21.83
68907713,1153,5,68907713,68907713,FINISHED,103.6,0.0,6.0,18,3,3,1,2021,1/3/2021 18:03:04,1/3/2021 18:03:37,1/3/2021 18:21:04,1/3/2021 18:21:25,1/3/2021 18:22:38,1/3/2021 18:23:18,,1/3/2021 18:35:46,0.35,0.67,17.98,1.57,2.23,12.47,32.7
68907762,676,5,68907762,68907762,FINISHED,210.65,11.9,6.0,18,3,3,1,2021,1/3/2021 18:03:13,1/3/2021 18:03:52,1/3/2021 18:35:41,1/3/2021 18:37:51,1/3/2021 18:37:53,1/3/2021 18:40:22,,1/3/2021 18:51:17,2.17,2.48,32.47,2.2,4.68,10.92,48.07
68907808,659,5,68907808,68907808,FINISHED,140.5,11.9,6.0,18,3,3,1,2021,1/3/2021 18:03:23,1/3/2021 18:03:50,1/3/2021 18:17:10,1/3/2021 18:17:40,1/3/2021 18:23:24,1/3/2021 18:23:43,,1/3/2021 18:42:44,0.52,0.33,13.78,6.23,6.57,19.0,39.35
68908134,149,5,68908134,68908134,FINISHED,160.35,11.9,6.0,18,4,3,1,2021,1/3/2021 18:04:33,1/3/2021 18:05:27,1/3/2021 18:58:58,1/3/2021 19:00:09,1/3/2021 19:00:32,1/3/2021 19:08:33,,1/3/2021 19:24:18,1.18,08.03,54.42,1.55,9.58,15.75,79.75
68908138,676,5,68908138,68908138,FINISHED,47.9,11.9,9.31,18,4,3,1,2021,1/3/2021 18:04:33,1/3/2021 18:04:52,1/3/2021 18:29:09,1/3/2021 18:32:06,1/3/2021 18:32:08,1/3/2021 18:33:26,,1/3/2021 18:50:58,2.95,1.28,24.6,2.98,4.28,17.53,46.42
68908208,632,5,68908208,68908208,FINISHED,83.4,11.9,6.0,18,4,3,1,2021,1/3/2021 18:04:53,1/3/2021 18:05:19,1/3/2021 18:25:19,1/3/2021 18:28:49,,1/3/2021 18:31:03,,1/3/2021 18:39:18,3.5,,20.43,,5.73,8.25,34.42
68908333,659,5,68908333,68908333,FINISHED,79.8,11.9,9.36,18,5,3,1,2021,1/3/2021 18:05:23,1/3/2021 18:05:51,1/3/2021 18:20:42,1/3/2021 18:23:36,,1/3/2021 18:30:05,,1/3/2021 18:43:25,2.92,,15.3,,9.4,13.32,38.02
68908334,2734,5,68908334,68908334,FINISHED,84.8,0.0,8.0,18,5,3,1,2021,1/3/2021 18:05:23,1/3/2021 18:06:46,1/3/2021 18:26:06,1/3/2021 18:27:12,1/3/2021 18:27:17,1/3/2021 18:30:18,,1/3/2021 18:43:29,1.1,3.0,20.72,1.18,4.2,13.18,38.1
68908510,149,5,68908510,68908510,FINISHED,42.5,11.9,6.0,18,6,3,1,2021,1/3/2021 18:06:23,1/3/2021 18:07:18,1/3/2021 18:48:45,1/3/2021 18:49:58,1/3/2021 18:50:04,1/3/2021 18:55:09,,1/3/2021 19:04:57,1.22,05.08,42.37,1.32,6.4,9.8,58.57
68908545,496,5,68908545,68908545,FINISHED,262.5,11.9,6.0,18,6,3,1,2021,1/3/2021 18:06:43,1/3/2021 18:07:36,1/3/2021 18:23:32,1/3/2021 18:24:04,1/3/2021 18:25:35,1/3/2021 18:27:37,,1/3/2021 18:35:19,0.53,02.03,16.82,02.05,04.08,7.7,28.58
68908618,690,5,68908618,68908618,FINISHED,53.9,6.9,10.44,18,7,3,1,2021,1/3/2021 18:07:13,1/3/2021 18:07:44,1/3/2021 18:25:13,1/3/2021 18:26:36,1/3/2021 18:30:28,1/3/2021 18:36:05,,1/3/2021 19:20:38,1.38,5.62,18.0,5.25,10.87,44.55,73.42
68908635,1928,15,68908635,68908635,FINISHED,99.0,9.9,8.91,18,7,3,1,2021,1/3/2021 18:07:17,1/3/2021 18:07:49,1/3/2021 18:22:59,1/3/2021 18:23:10,1/3/2021 18:29:30,1/3/2021 18:30:57,,1/3/2021 18:40:09,0.17,1.45,15.7,6.52,7.95,9.2,32.87
68908657,149,5,68908657,68908657,FINISHED,122.7,11.9,6.0,18,7,3,1,2021,1/3/2021 18:07:23,1/3/2021 18:08:29,1/3/2021 18:52:19,1/3/2021 18:53:59,1/3/2021 18:54:05,1/3/2021 18:58:40,,1/3/2021 19:11:15,1.67,4.58,44.92,1.78,6.37,12.57,63.85
68908690,802,5,68908690,68908690,FINISHED,118.7,4.9,11.38,18,7,3,1,2021,1/3/2021 18:07:33,1/3/2021 18:08:25,1/3/2021 18:23:15,1/3/2021 18:23:46,,1/3/2021 18:26:53,,1/3/2021 18:43:48,0.53,,15.68,,3.63,16.92,36.23
68908691,2074,5,68908691,68908691,FINISHED,48.5,9.9,9.32,18,7,3,1,2021,1/3/2021 18:07:33,1/3/2021 18:08:15,1/3/2021 18:24:50,1/3/2021 18:25:05,1/3/2021 18:26:12,1/3/2021 18:26:57,,1/3/2021 18:37:23,0.25,0.75,17.28,1.37,2.12,10.43,29.83
68908714,496,5,68908714,68908714,FINISHED,68.5,11.9,6.0,18,7,3,1,2021,1/3/2021 18:07:44,1/3/2021 18:08:36,1/3/2021 18:26:15,1/3/2021 18:29:39,1/3/2021 18:30:34,1/3/2021 18:33:52,,1/3/2021 18:46:24,3.4,3.3,18.52,4.32,7.62,12.53,38.67
68908736,84,5,68908736,68908736,FINISHED,29.9,0.0,6.0,18,7,3,1,2021,1/3/2021 18:07:53,1/3/2021 18:48:57,1/3/2021 18:49:28,1/3/2021 18:49:40,1/3/2021 18:50:42,1/3/2021 18:54:42,,1/3/2021 19:11:12,0.18,04.02,41.6,1.22,5.23,16.5,63.32
68908754,676,5,68908754,68908754,FINISHED,195.2,11.9,8.0,18,8,3,1,2021,1/3/2021 18:08:03,1/3/2021 18:09:05,1/3/2021 18:37:53,1/3/2021 18:38:55,1/3/2021 18:39:07,1/3/2021 18:40:36,,1/3/2021 18:47:17,01.02,1.48,29.83,1.22,2.72,6.68,39.22
68908766,100,5,68908766,68908766,FINISHED,51.9,0.0,14.0,18,8,3,1,2021,1/3/2021 18:08:10,1/3/2021 18:08:54,1/3/2021 18:11:25,1/3/2021 18:15:47,1/3/2021 18:20:20,1/3/2021 18:29:03,1/3/2021 20:03:05,1/3/2021 22:38:29,4.35,8.72,3.25,8.9,17.62,94.03,114.92
68908891,3071,5,68908891,68908891,FINISHED,69.6,0.0,3.28,18,8,3,1,2021,1/3/2021 18:08:55,1/3/2021 18:09:05,1/3/2021 18:17:01,1/3/2021 18:18:04,1/3/2021 18:18:33,1/3/2021 18:21:31,,1/3/2021 18:37:10,01.05,2.97,8.1,1.53,4.5,15.65,28.25
68908972,417,5,68908972,68908972,FINISHED,184.1,11.9,9.8,18,9,3,1,2021,1/3/2021 18:09:13,1/3/2021 18:09:52,1/3/2021 18:32:44,1/3/2021 18:35:11,1/3/2021 18:35:12,1/3/2021 18:37:01,,1/3/2021 18:51:11,2.47,1.82,23.52,2.48,4.28,14.17,41.97
68908975,53,5,68908975,68908975,FINISHED,86.1,6.9,6.0,18,9,3,1,2021,1/3/2021 18:09:13,1/3/2021 18:09:29,1/3/2021 18:19:59,1/3/2021 18:20:18,1/3/2021 18:20:20,1/3/2021 18:27:35,,1/3/2021 18:42:46,0.32,7.25,10.77,0.35,7.6,15.18,33.55
68909010,8,5,68909010,68909010,FINISHED,97.0,6.9,8.36,18,9,3,1,2021,1/3/2021 18:09:20,1/3/2021 18:09:51,1/3/2021 18:38:36,,,1/3/2021 18:40:46,,1/3/2021 18:50:26,,,29.27,,2.17,9.68,41.1
68909014,780,5,68909014,68909014,FINISHED,28.71,4.9,10.34,18,9,3,1,2021,1/3/2021 18:09:20,1/3/2021 18:09:39,1/3/2021 18:17:03,1/3/2021 18:20:09,,1/3/2021 18:23:15,,1/3/2021 18:43:49,3.1,,7.72,,6.2,20.57,34.48
68909029,623,5,68909029,68909029,FINISHED,60.5,4.9,6.0,18,9,3,1,2021,1/3/2021 18:09:23,1/3/2021 18:12:04,1/3/2021 18:32:49,1/3/2021 18:33:06,1/3/2021 18:37:55,1/3/2021 18:40:17,,1/3/2021 18:56:49,0.28,2.35,23.43,5.1,7.47,16.55,47.43
